Census,Election_Date,Month,Year,Ward,Polling_Place,Registered_Voters,11_AM_Turnout_Total,11_AM_Absentees_Processed,11_AM_Provisionals,11_AM_Turnout_Percentage,11_AM_Turnout_Projection,4_PM_Turnout_Total,4_PM_Absentees_Processed,4_PM_Provisionals,4_PM_Turnout_Percentage,4_PM_Turnout_Projection,8_PM_Turnout,8_PM_Provisionals,Final_Turnout_Percentage,OBJECTID
2010,4/1/14,April,2014,102,West Police,"1,281",27,,NA,0.02,NA,68,,NA,0.05,NA,98,NA,0.08,2235
2010,4/1/14,April,2014,119,West Police,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,2236
2010,4/1/14,April,2014,121,West Police,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,2237
2010,4/1/14,April,2014,105,Coventry Village,"2,028",26,,NA,0.01,NA,87,,NA,0.04,NA,154,NA,0.08,2238
2010,4/1/14,April,2014,107,Coventry Village,876,38,,NA,0.04,NA,147,,NA,0.17,NA,198,NA,0.23,2239
2010,4/1/14,April,2014,106,Blackhawk Church,"1,937",28,,NA,0.01,NA,85,,NA,0.04,NA,147,NA,0.08,2240
2010,4/1/14,April,2014,125,Blackhawk Church,2,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,2241
2010,4/1/14,April,2014,108,Lussier,"1,904",71,,NA,0.04,NA,171,,NA,0.09,NA,256,NA,0.13,2242
2010,4/1/14,April,2014,109,High Point Church,"1,891",93,,NA,0.05,NA,211,,NA,0.11,NA,301,NA,0.16,2243
2010,4/1/14,April,2014,110,Attic Angel Assoc,"1,242",100,,NA,0.08,NA,193,,NA,0.16,NA,228,NA,0.18,2244
2010,4/1/14,April,2014,120,Attic Angel Assoc,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,2245
2010,4/1/14,April,2014,111,The Jefferson,"2,194",57,,NA,0.03,NA,115,,NA,0.05,NA,176,NA,0.08,2246
2010,4/1/14,April,2014,122,The Jefferson,2,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,2247
2010,4/1/14,April,2014,124,The Jefferson,0,0,,NA,0,NA,0,,NA,0,NA,0,NA,0,2248
2010,8/12/14,August,2014,1,Glendale,1444,36,,NA,0.02,0.1,81,,NA,0.06,0.11,137,,0.09,2249
2010,8/12/14,August,2014,2,Glendale,1137,51,,NA,0.04,0.18,104,,NA,0.09,0.18,184,,0.16,2250
2010,8/12/14,August,2014,123,Glendale,0,0,,NA,0,#DIV/0!,0,,NA,0,#DIV/0!,0,,0,2251
2010,8/12/14,August,2014,3,City Church,858,40,,NA,0.05,0.19,77,,NA,0.09,0.18,127,,0.15,2252
2010,8/12/14,August,2014,4,City Church,609,34,,NA,0.06,0.22,83,,NA,0.14,0.27,131,,0.22,2253
2010,8/12/14,August,2014,7,City Church,1110,86,,NA,0.08,0.31,151,,NA,0.14,0.27,200,,0.18,2254
2010,8/12/14,August,2014,5,Elvehjem,1054,53,,NA,0.05,0.2,129,,NA,0.12,0.24,214,,0.2,2255
2010,8/12/14,August,2014,6,Elvehjem,1847,74,,NA,0.04,0.16,206,,NA,0.11,0.22,364,,0.2,2256
2010,8/12/14,August,2014,8,Door Creek Church,1733,84,,NA,0.05,0.19,148,,NA,0.09,0.17,236,,0.14,2257
2010,8/12/14,August,2014,9,East Police District,1795,130,,NA,0.07,0.29,223,,NA,0.12,0.25,334,,0.19,2258
2010,8/12/14,August,2014,10,Kennedy,1559,105,,NA,0.07,0.27,214,,NA,0.14,0.27,332,,0.21,2259
2010,8/12/14,August,2014,11,American Family,862,30,,NA,0.03,0.14,59,,NA,0.07,0.14,99,,0.11,2260
2010,8/12/14,August,2014,17,American Family,913,29,,NA,0.03,0.13,93,,NA,0.1,0.2,121,,0.13,2261
2010,8/12/14,August,2014,12,New Beginnings,1938,122,,NA,0.06,0.25,248,,NA,0.13,0.26,381,,0.2,2262
2010,8/12/14,August,2014,13,LaFollette,599,23,,NA,0.04,0.15,75,,NA,0.13,0.25,108,,0.18,2263
2010,8/12/14,August,2014,14,LaFollette,501,32,,NA,0.06,0.26,76,,NA,0.15,0.3,120,,0.24,2264
2010,8/12/14,August,2014,15,LaFollette,1136,90,,NA,0.08,0.32,172,,NA,0.15,0.3,249,,0.22,2265
2010,8/12/14,August,2014,16,Whitehorse,2467,169,,NA,0.07,0.27,336,,NA,0.14,0.27,524,,0.21,2266
2010,8/12/14,August,2014,18,Hy-Vee,960,39,,NA,0.04,0.16,77,,NA,0.08,0.16,96,,0.1,2267
2010,8/12/14,August,2014,21,Hy-Vee,986,49,,NA,0.05,0.2,85,,NA,0.09,0.17,151,,0.15,2268
2010,8/12/14,August,2014,19,E. Madison Community Cntr,845,30,,NA,0.04,0.14,78,,NA,0.09,0.18,124,,0.15,2269
2010,8/12/14,August,2014,20,E. Madison Community Cntr,206,15,,NA,0.07,0.29,27,,NA,0.13,0.26,41,,0.2,2270
2010,8/12/14,August,2014,22,Streets East,1478,35,,NA,0.02,0.09,92,,NA,0.06,0.12,167,,0.11,2271
2010,8/12/14,August,2014,23,Fire Station #11,731,12,,NA,0.02,0.07,35,,NA,0.05,0.1,64,,0.09,2272
2010,8/12/14,August,2014,24,Oakwood Village Prairie Ridge,704,60,,NA,0.09,0.34,132,,NA,0.19,0.38,171,,0.24,2273
2010,8/12/14,August,2014,25,Eastside Lutheran,2147,64,,NA,0.03,0.12,178,,NA,0.08,0.17,298,,0.14,2274
2010,8/12/14,August,2014,26,Eastside Lutheran,1194,31,,NA,0.03,0.1,78,,NA,0.07,0.13,159,,0.13,2275
2010,8/12/14,August,2014,27,Madison College,18,0,,NA,0,0,2,,NA,0.11,0.22,2,,0.11,2276
2010,8/12/14,August,2014,28,Madison College,1320,45,,NA,0.03,0.14,117,,NA,0.09,0.18,215,,0.16,2277
2010,8/12/14,August,2014,29,East High,2886,93,,NA,0.03,0.13,260,,NA,0.09,0.18,534,,0.19,2278
2010,8/12/14,August,2014,30,Sherman,1083,52,,NA,0.05,0.19,96,,NA,0.09,0.18,167,,0.15,2279
2010,8/12/14,August,2014,31,St Paul,1197,69,,NA,0.06,0.23,187,,NA,0.16,0.31,294,,0.25,2280
2010,8/12/14,August,2014,32,Packers Townhomes,751,38,,NA,0.05,0.2,73,,NA,0.1,0.19,32,,0.04,2281
2010,8/12/14,August,2014,33,Warner Park,989,46,,NA,0.05,0.19,101,,NA,0.1,0.2,126,,0.13,2282
2010,8/12/14,August,2014,34,Warner Park,995,77,,NA,0.08,0.31,153,,NA,0.15,0.31,215,,0.22,2283
2010,8/12/14,August,2014,35,Mendota,1267,30,,NA,0.02,0.09,95,,NA,0.07,0.15,175,,0.14,2284
2010,8/12/14,August,2014,36,Mendota,1287,53,,NA,0.04,0.16,185,,NA,0.14,0.29,270,,0.21,2285
2010,8/12/14,August,2014,37,Lindbergh,1539,80,,NA,0.05,0.21,184,,NA,0.12,0.24,323,,0.21,2286
2010,8/12/14,August,2014,38,Blackhawk School,2668,188,,NA,0.07,0.28,500,,NA,0.19,0.37,703,,0.26,2287
2010,8/12/14,August,2014,112,Blackhawk School,0,0,,NA,0,#DIV/0!,0,,NA,0,#DIV/0!,0,,0,2288
2010,8/12/14,August,2014,118,Blackhawk School,0,0,,NA,0,#DIV/0!,0,,NA,0,#DIV/0!,0,,0,2289
2010,8/12/14,August,2014,39,Hawthorne,1648,90,,NA,0.05,0.22,196,,NA,0.12,0.24,309,,0.19,2290
2010,8/12/14,August,2014,40,Olbrich,2500,176,,NA,0.07,0.28,383,,NA,0.15,0.31,661,,0.26,2291
2010,8/12/14,August,2014,41,O'Keeffe,2681,175,,NA,0.07,0.26,377,,NA,0.14,0.28,621,,0.23,2292
2010,8/12/14,August,2014,42,Wil-Mar,3040,104,,NA,0.03,0.14,238,,NA,0.08,0.16,489,,0.16,2293
2010,8/12/14,August,2014,43,Madison Municipal Building,467,7,,NA,0.01,0.06,25,,NA,0.05,0.11,55,,0.12,2294
2010,8/12/14,August,2014,52,Madison Municipal Building,724,40,,NA,0.06,0.22,81,,NA,0.11,0.22,117,,0.16,2295
2010,8/12/14,August,2014,44,Tenney Park,1902,79,,NA,0.04,0.17,202,,NA,0.11,0.21,374,,0.2,2296
2010,8/12/14,August,2014,45,Lapham,3167,76,,NA,0.02,0.1,215,,NA,0.07,0.14,406,,0.13,2297
2010,8/12/14,August,2014,46,Gates of Heaven,3019,49,,NA,0.02,0.06,83,,NA,0.03,0.05,168,,0.06,2298
2010,8/12/14,August,2014,47,Lowell Center,2281,12,,NA,0.01,0.02,25,,NA,0.01,0.02,61,,0.03,2299
2010,8/12/14,August,2014,48,Lowell Center,1227,3,,NA,0,0.01,8,,NA,0.01,0.01,13,,0.01,2300
2010,8/12/14,August,2014,49,Fresh Madison Market,2521,5,,NA,0,0.01,22,,NA,0.01,0.02,34,,0.01,2301
2010,8/12/14,August,2014,35,Doyle Administration,2369,9,,NA,0,0.02,21,,NA,0.01,0.02,35,,0.01,2302
2010,8/12/14,August,2014,51,Central Library,1445,73,,NA,0.05,0.2,167,,NA,0.12,0.23,234,,0.16,2303
2010,8/12/14,August,2014,53,Capitol Lakes Retirement,2883,96,,NA,0.03,0.13,289,,NA,0.1,0.2,388,,0.13,2304
2010,8/12/14,August,2014,54,Ogg Hall,788,1,,NA,0,0.01,1,,NA,0,0,1,,0,2305
2010,8/12/14,August,2014,55,Porchlight,3242,12,,NA,0,0.01,28,,NA,0.01,0.02,36,,0.01,2306
2010,8/12/14,August,2014,56,Gordon Dining,2522,1,,NA,0,0,3,,NA,0,0,4,,0,2307
2010,8/12/14,August,2014,57,UW Memorial Library,1317,3,,NA,0,0.01,9,,NA,0.01,0.01,13,,0.01,2308
2010,8/12/14,August,2014,58,UW Memorial Union,1230,0,,NA,0,0,2,,NA,0,0,4,,0,2309
2010,8/12/14,August,2014,59,Holt Center,1368,0,,NA,0,0,0,,NA,0,0,1,,0,2310
2010,8/12/14,August,2014,60,Eagle Heights,791,12,,NA,0.02,0.06,30,,NA,0.04,0.08,53,,0.07,2311
2010,8/12/14,August,2014,61,First Congregational,2657,98,,NA,0.04,0.15,167,,NA,0.06,0.13,254,,0.1,2312
2010,8/12/14,August,2014,62,Blessed Sacrament,891,70,,NA,0.08,0.31,157,,NA,0.18,0.35,278,,0.31,2313
2010,8/12/14,August,2014,63,West High,2089,69,,NA,0.03,0.13,144,,NA,0.07,0.14,280,,0.13,2314
2010,8/12/14,August,2014,64,Hoyt,1579,124,,NA,0.08,0.31,221,,NA,0.14,0.28,357,,0.23,2315
2010,8/12/14,August,2014,82,Hoyt,1416,111,,NA,0.08,0.31,234,,NA,0.17,0.33,404,,0.29,2316
2010,8/12/14,August,2014,65,Wingra School,2691,205,,NA,0.08,0.3,470,,NA,0.17,0.35,695,,0.26,2317
2010,8/12/14,August,2014,66,St James,2823,86,,NA,0.03,0.12,238,,NA,0.08,0.17,371,,0.13,2318
2010,8/12/14,August,2014,67,Brittingham,1143,32,,NA,0.03,0.11,80,,NA,0.07,0.14,119,,0.1,2319
2010,8/12/14,August,2014,68,Trinity UMC,1232,55,,NA,0.04,0.18,109,,NA,0.09,0.18,185,,0.15,2320
2010,8/12/14,August,2014,69,Bjarne Romnes,1975,107,,NA,0.05,0.22,242,,NA,0.12,0.25,402,,0.2,2321
2010,8/12/14,August,2014,70,Bridge-Lake Point-Waunona,1314,53,,NA,0.04,0.16,70,,NA,0.05,0.11,221,,0.17,2322
2010,8/12/14,August,2014,113,Bridge-Lake Point-Waunona,0,0,,NA,0,#DIV/0!,0,,NA,0,0,0,,0,2323
2010,8/12/14,August,2014,71,Resiliance Research Center,1628,38,,NA,0.02,0.09,115,,NA,0.07,0.14,183,,0.11,2324
2010,8/12/14,August,2014,72,Village on Park,708,17,,NA,0.02,0.1,61,,NA,0.09,0.17,96,,0.14,2325
2010,8/12/14,August,2014,73,Village on Park,818,14,,NA,0.02,0.07,49,,NA,0.06,0.12,74,,0.09,2326
2010,8/12/14,August,2014,74,Leopold,586,9,,NA,0.02,0.06,34,,NA,0.06,0.12,55,,0.09,2327
2010,8/12/14,August,2014,75,Leopold,1329,52,,NA,0.04,0.16,158,,NA,0.12,0.24,277,,0.21,2328
2010,8/12/14,August,2014,76,Dane County Parent Council,1014,47,,NA,0.05,0.19,80,,NA,0.08,0.16,118,,0.12,2329
2010,8/12/14,August,2014,77,Toki,1861,90,,NA,0.05,0.19,195,,NA,0.1,0.21,424,,0.23,2330
2010,8/12/14,August,2014,78,Thoreau,2560,188,,NA,0.07,0.29,400,,NA,0.16,0.31,601,,0.23,2331
2010,8/12/14,August,2014,79,Sequoya Library,2762,170,,NA,0.06,0.25,490,,NA,0.18,0.35,771,,0.28,2332
2010,8/12/14,August,2014,80,Midvale,195,15,,NA,0.08,0.31,40,,NA,0.21,0.41,61,,0.31,2333
2010,8/12/14,August,2014,81,Midvale,1669,129,,NA,0.08,0.31,282,,NA,0.17,0.34,463,,0.28,2334
2010,8/12/14,August,2014,83,Covenant Presbyterian,1599,142,,NA,0.09,0.36,324,,NA,0.2,0.41,481,,0.3,2335
2010,8/12/14,August,2014,84,Hill Farm,1893,97,,NA,0.05,0.2,241,,NA,0.13,0.25,378,,0.2,2336
2010,8/12/14,August,2014,85,Stephens,1718,248,,NA,0.14,0.58,428,,NA,0.25,0.5,635,,0.37,2337
2010,8/12/14,August,2014,86,Spring Harbor,2091,190,,NA,0.09,0.36,351,,NA,0.17,0.34,513,,0.25,2338
2010,8/12/14,August,2014,87,Crestwood,2195,230,,NA,0.1,0.42,506,,NA,0.23,0.46,714,,0.33,2339
2010,8/12/14,August,2014,88,Alicia Ashman,2099,241,,NA,0.11,0.46,415,,NA,0.2,0.4,593,,0.28,2340
2010,8/12/14,August,2014,89,Oakwood Village University Woods,2168,235,,NA,0.11,0.43,507,,NA,0.23,0.47,662,,0.31,2341
2010,8/12/14,August,2014,90,Madison Ice Arena,853,46,,NA,0.05,0.22,131,,NA,0.15,0.31,160,,0.19,2342
2010,8/12/14,August,2014,104,Madison Ice Arena,1991,55,,NA,0.03,0.11,147,,NA,0.07,0.15,226,,0.11,2343
2010,8/12/14,August,2014,117,Madison Ice Arena,0,,,NA,0,#DIV/0!,0,,NA,0,#DIV/0!,0,,0,2344
2010,8/12/14,August,2014,91,Falk,1522,176,,NA,0.12,0.46,322,,NA,0.21,0.42,501,,0.33,2345
2010,8/12/14,August,2014,92,Huegel Elementary,1366,71,,NA,0.05,0.21,164,,NA,0.12,0.24,247,,0.18,2346
2010,8/12/14,August,2014,95,Huegel Elementary,1888,119,,NA,0.06,0.25,254,,NA,0.13,0.27,403,,0.21,2347
2010,8/12/14,August,2014,103,Fire Station #7,498,8,,NA,0.02,0.06,21,,NA,0.04,0.08,36,,0.07,2348
2010,8/12/14,August,2014,114,Fire Station #7,0,0,,NA,0,#DIV/0!,0,,NA,0,#DIV/0!,0,,0,2349
2010,8/12/14,August,2014,115,Fire Station #7,0,0,,NA,0,#DIV/0!,0,,NA,0,#DIV/0!,0,,0,2350
2010,8/12/14,August,2014,116,Fire Station #7,0,0,,NA,0,#DIV/0!,0,,NA,0,#DIV/0!,0,,0,2351
2010,8/12/14,August,2014,93,Good Shepherd,329,2,,NA,0.01,0.02,15,,NA,0.05,0.09,35,,0.11,2352
2010,8/12/14,August,2014,94,Good Shepherd,882,61,,NA,0.07,0.28,139,,NA,0.16,0.32,234,,0.27,2353
2010,8/12/14,August,2014,96,Heritage,1594,63,,NA,0.04,0.16,151,,NA,0.09,0.19,268,,0.17,2354
2010,8/12/14,August,2014,97,St Mary's,2222,90,,NA,0.04,0.16,151,,NA,0.07,0.14,274,,0.12,2355
2010,8/12/14,August,2014,98,Chavez,2592,90,,NA,0.03,0.14,203,,NA,0.08,0.16,336,,0.13,2356
2010,8/12/14,August,2014,99,Meriter - McKee,942,34,,NA,0.04,0.14,72,,NA,0.08,0.15,125,,0.13,2357
2010,8/12/14,August,2014,100,Meriter - McKee,1964,65,,NA,0.03,0.13,157,,NA,0.08,0.16,276,,0.14,2358
2010,8/12/14,August,2014,101,West Police,591,30,,NA,0.05,0.2,53,,NA,0.09,0.18,72,,0.12,2359
2010,8/12/14,August,2014,102,West Police,1287,52,,NA,0.04,0.16,118,,NA,0.09,0.18,174,,0.14,2360
2010,8/12/14,August,2014,119,West Police,0,0,,NA,0,#DIV/0!,,,NA,0,#DIV/0!,0,,0,2361
2010,8/12/14,August,2014,121,West Police,0,0,,NA,0,#DIV/0!,,,NA,0,#DIV/0!,0,,0,2362
2010,8/12/14,August,2014,105,Coventry Village,2038,28,,NA,0.01,0.05,122,,NA,0.06,0.12,193,,0.09,2363
2010,8/12/14,August,2014,107,Coventry Village,887,43,,NA,0.05,0.19,198,,NA,0.22,0.45,254,,0.29,2364
2010,8/12/14,August,2014,106,Blackhawk Church,1942,48,,NA,0.02,0.1,161,,NA,0.08,0.17,211,,0.11,2365
2010,8/12/14,August,2014,125,Blackhawk Church,2,0,,NA,0,0,0,,NA,0,0,0,,0,2366
2010,8/12/14,August,2014,108,Lussier,1901,107,,NA,0.06,0.23,239,,NA,0.13,0.25,354,,0.19,2367
2010,8/12/14,August,2014,109,High Point Church,1909,160,,NA,0.08,0.34,312,,NA,0.16,0.33,438,,0.23,2368
2010,8/12/14,August,2014,110,Attic Angel Assoc,1241,143,,NA,0.12,0.46,261,,NA,0.21,0.42,312,,0.25,2369
2010,8/12/14,August,2014,120,Attic Angel Assoc,0,0,,NA,0,#DIV/0!,0,,NA,0,#DIV/0!,0,,0,2370
2010,8/12/14,August,2014,111,The Jefferson,2190,95,,NA,0.04,0.17,165,,NA,0.08,0.15,257,,0.12,2371
2010,8/12/14,August,2014,122,The Jefferson,2,0,,NA,0,0,0,,NA,0,0,0,,0,2372
2010,8/12/14,August,2014,124,The Jefferson,0,0,,NA,0,#DIV/0!,0,,NA,0,#DIV/0!,0,,0,2373
2010,11/4/14,November,2014,1,Glendale,1476,399,,NA,0.27,1.08,756,,NA,0.51,1.02,1077,NA,0.73,2374
2010,11/4/14,November,2014,2,Glendale,1137,326,,NA,0.29,1.15,593,,NA,0.52,1.04,828,NA,0.73,2375
2010,11/4/14,November,2014,123,Glendale,0,0,,NA,0,0,0,,NA,0,0,0,NA,0,2376
2010,11/4/14,November,2014,3,City Church,865,221,,NA,0.26,1.02,434,,NA,0.5,1,685,NA,0.79,2377
2010,11/4/14,November,2014,4,City Church,610,193,,NA,0.32,1.27,336,,NA,0.55,1.1,507,NA,0.83,2378
2010,11/4/14,November,2014,7,City Church,1139,337,,NA,0.3,1.18,619,,NA,0.54,1.09,844,NA,0.74,2379
2010,11/4/14,November,2014,5,Elvehjem,1062,282,,NA,0.27,1.06,545,,NA,0.51,1.03,827,NA,0.78,2380
2010,11/4/14,November,2014,6,Elvehjem,1859,458,,NA,0.25,0.99,912,,NA,0.49,0.98,1487,NA,0.8,2381
2010,11/4/14,November,2014,8,Door Creek Church,1766,504,,NA,0.29,1.14,907,,NA,0.51,1.03,1358,NA,0.77,2382
2010,11/4/14,November,2014,9,East Police District,1935,534,,NA,0.28,1.1,1093,,NA,0.56,1.13,1574,NA,0.81,2383
2010,11/4/14,November,2014,10,Kennedy,1565,625,,NA,0.4,1.6,985,,NA,0.63,1.26,1312,NA,0.84,2384
2010,11/4/14,November,2014,11,American Family,877,179,,NA,0.2,0.82,388,,NA,0.44,0.88,575,NA,0.66,2385
2010,11/4/14,November,2014,17,American Family,911,188,,NA,0.21,0.83,434,,NA,0.48,0.95,619,NA,0.68,2386
2010,11/4/14,November,2014,12,New Beginnings,1954,517,,NA,0.26,1.06,1012,,NA,0.52,1.04,1470,NA,0.75,2387
2010,11/4/14,November,2014,13,LaFollette,597,163,,NA,0.27,1.09,298,,NA,0.5,1,426,NA,0.71,2388
2010,11/4/14,November,2014,14,LaFollette,500,164,,NA,0.33,1.31,286,,NA,0.57,1.14,405,NA,0.81,2389
2010,11/4/14,November,2014,15,LaFollette,1134,336,,NA,0.3,1.19,625,,NA,0.55,1.1,915,NA,0.81,2390
2010,11/4/14,November,2014,16,Whitehorse,2507,714,,NA,0.28,1.14,1384,,NA,0.55,1.1,2004,NA,0.8,2391
2010,11/4/14,November,2014,18,Hy-Vee,984,205,,NA,0.21,0.83,435,,NA,0.44,0.88,638,NA,0.65,2392
2010,11/4/14,November,2014,21,Hy-Vee,998,222,,NA,0.22,0.89,420,,NA,0.42,0.84,684,NA,0.69,2393
2010,11/4/14,November,2014,19,E. Madison Community Cntr,816,177,,NA,0.22,0.87,368,,NA,0.45,0.9,582,NA,0.71,2394
2010,11/4/14,November,2014,20,E. Madison Community Cntr,200,49,,NA,0.25,0.98,87,,NA,0.44,0.87,141,NA,0.71,2395
2010,11/4/14,November,2014,22,Streets East,1508,373,,NA,0.25,0.99,654,,NA,0.43,0.87,1050,NA,0.7,2396
2010,11/4/14,November,2014,23,Fire Station #11,725,127,,NA,0.18,0.7,280,,NA,0.39,0.77,438,NA,0.6,2397
2010,11/4/14,November,2014,24,Oakwood Village Prairie Ridge,726,222,,NA,0.31,1.22,454,,NA,0.63,1.25,545,NA,0.75,2398
2010,11/4/14,November,2014,25,Eastside Lutheran,2164,525,,NA,0.24,0.97,1000,,NA,0.46,0.92,1500,NA,0.69,2399
2010,11/4/14,November,2014,26,Eastside Lutheran,1209,312,,NA,0.26,1.03,607,,NA,0.5,1,898,NA,0.74,2400
2010,11/4/14,November,2014,27,Madison College,18,1,,NA,0.06,0.22,1,,NA,0.06,0.11,6,NA,0.33,2401
2010,11/4/14,November,2014,28,Madison College,1346,289,,NA,0.21,0.86,638,,NA,0.47,0.95,954,NA,0.71,2402
2010,11/4/14,November,2014,29,East High,2775,797,,NA,0.29,1.15,1345,,NA,0.48,0.97,2133,NA,0.77,2403
2010,11/4/14,November,2014,30,Sherman,1105,285,,NA,0.26,1.03,646,,NA,0.58,1.17,805,NA,0.73,2404
2010,11/4/14,November,2014,31,St Paul,1206,373,,NA,0.31,1.24,653,,NA,0.54,1.08,917,NA,0.76,2405
2010,11/4/14,November,2014,32,Packers Townhomes,769,220,,NA,0.29,1.14,412,,NA,0.54,1.07,581,NA,0.76,2406
2010,11/4/14,November,2014,33,Warner Park,995,191,,NA,0.19,0.77,462,,NA,0.46,0.93,639,NA,0.64,2407
2010,11/4/14,November,2014,34,Warner Park,1004,232,,NA,0.23,0.92,531,,NA,0.53,1.06,725,NA,0.72,2408
2010,11/4/14,November,2014,35,Mendota,1287,259,,NA,0.2,0.8,525,,NA,0.41,0.82,872,NA,0.68,2409
2010,11/4/14,November,2014,36,Mendota,1311,333,,NA,0.25,1.02,655,,NA,0.5,1,995,NA,0.76,2410
2010,11/4/14,November,2014,37,Lindbergh,1545,520,,NA,0.34,1.35,750,,NA,0.49,0.97,1284,NA,0.83,2411
2010,11/4/14,November,2014,38,Blackhawk School,2704,821,,NA,0.3,1.21,1678,,NA,0.62,1.24,2250,NA,0.83,2412
2010,11/4/14,November,2014,112,Blackhawk School,0,0,,NA,0,0,0,,NA,0,0,0,NA,0,2413
2010,11/4/14,November,2014,118,Blackhawk School,0,0,,NA,0,0,0,,NA,0,0,0,NA,0,2414
2010,11/4/14,November,2014,39,Hawthorne,1683,501,,NA,0.3,1.19,910,,NA,0.54,1.08,1284,NA,0.76,2415
2010,11/4/14,November,2014,40,Olbrich,2560,860,,NA,0.34,1.34,1593,,NA,0.62,1.24,2114,NA,0.83,2416
2010,11/4/14,November,2014,41,O'Keeffe,2746,909,,NA,0.33,1.32,1436,,NA,0.52,1.05,2133,NA,0.78,2417
2010,11/4/14,November,2014,42,Wil-Mar,3195,690,,NA,0.22,0.86,1246,,NA,0.39,0.78,2127,NA,0.67,2418
2010,11/4/14,November,2014,43,Madison Municipal Building,493,130,,NA,0.26,1.05,190,,NA,0.39,0.77,284,NA,0.58,2419
2010,11/4/14,November,2014,52,Madison Municipal Building,766,247,,NA,0.32,1.29,344,,NA,0.45,0.9,508,NA,0.66,2420
2010,11/4/14,November,2014,44,Tenney Park,1954,560,,NA,0.29,1.15,922,,NA,0.47,0.94,1389,NA,0.71,2421
2010,11/4/14,November,2014,45,Lapham,3402,656,,NA,0.19,0.77,1399,,NA,0.41,0.82,2249,NA,0.66,2422
2010,11/4/14,November,2014,46,Gates of Heaven,3171,462,,NA,0.15,0.58,974,,NA,0.31,0.61,1612,NA,0.51,2423
2010,11/4/14,November,2014,47,Lowell Center,2435,200,,NA,0.08,0.33,603,,NA,0.25,0.5,1029,NA,0.42,2424
2010,11/4/14,November,2014,48,Lowell Center,1323,87,,NA,0.07,0.26,239,,NA,0.18,0.36,409,NA,0.31,2425
2010,11/4/14,November,2014,49,Fresh Madison Market,2798,321,,NA,0.11,0.46,845,,NA,0.3,0.6,1284,NA,0.46,2426
2010,11/4/14,November,2014,50,Doyle Administration,2657,232,,NA,0.09,0.35,732,,NA,0.28,0.55,1205,NA,0.45,2427
2010,11/4/14,November,2014,51,Central Library,1566,335,,NA,0.21,0.86,713,,NA,0.46,0.91,941,NA,0.6,2428
2010,11/4/14,November,2014,53,Capitol Lakes Retirement,3159,608,,NA,0.19,0.77,1279,,NA,0.4,0.81,1906,NA,0.6,2429
2010,11/4/14,November,2014,54,Ogg Hall,1019,116,,NA,0.11,0.46,384,,NA,0.38,0.75,554,NA,0.54,2430
2010,11/4/14,November,2014,55,Porchlight,3522,370,,NA,0.11,0.42,1091,,NA,0.31,0.62,1967,NA,0.56,2431
2010,11/4/14,November,2014,56,Gordon Dining,3005,243,,NA,0.08,0.32,880,,NA,0.29,0.59,1322,NA,0.44,2432
2010,11/4/14,November,2014,57,UW Memorial Library,1386,90,,NA,0.06,0.26,340,,NA,0.25,0.49,486,NA,0.35,2433
2010,11/4/14,November,2014,58,UW Memorial Union,1466,116,,NA,0.08,0.32,575,,NA,0.39,0.78,784,NA,0.53,2434
2010,11/4/14,November,2014,59,Holt Center,1733,232,,NA,0.13,0.54,535,,NA,0.31,0.62,982,NA,0.57,2435
2010,11/4/14,November,2014,60,Eagle Heights,807,153,,NA,0.19,0.76,262,,NA,0.32,0.65,414,NA,0.51,2436
2010,11/4/14,November,2014,61,First Congregational,2772,474,,NA,0.17,0.68,1014,,NA,0.37,0.73,1626,NA,0.59,2437
2010,11/4/14,November,2014,62,Blessed Sacrament,899,378,,NA,0.42,1.68,609,,NA,0.68,1.35,754,NA,0.84,2438
2010,11/4/14,November,2014,63,West High,2171,574,,NA,0.26,1.06,964,,NA,0.44,0.89,1405,NA,0.65,2439
2010,11/4/14,November,2014,64,Hoyt,1635,426,,NA,0.26,1.04,847,,NA,0.52,1.04,1207,NA,0.74,2440
2010,11/4/14,November,2014,82,Hoyt,1450,430,,NA,0.3,1.19,861,,NA,0.59,1.19,1149,NA,0.79,2441
2010,11/4/14,November,2014,65,Wingra School,2842,786,,NA,0.28,1.11,1447,,NA,0.51,1.02,2183,NA,0.77,2442
2010,11/4/14,November,2014,66,St James,2976,577,,NA,0.19,0.78,1531,,NA,0.51,1.03,1813,NA,0.61,2443
2010,11/4/14,November,2014,67,Brittingham,1220,226,,NA,0.19,0.74,508,,NA,0.42,0.83,727,NA,0.6,2444
2010,11/4/14,November,2014,68,Trinity UMC,1297,371,,NA,0.29,1.14,612,,NA,0.47,0.94,872,NA,0.67,2445
2010,11/4/14,November,2014,69,Bjarne Romnes,2034,623,,NA,0.31,1.23,1056,,NA,0.52,1.04,1535,NA,0.75,2446
2010,11/4/14,November,2014,70,Bridge-Lake Point-Waunona,1329,300,,NA,0.23,0.9,608,,NA,0.46,0.91,924,NA,0.7,2447
2010,11/4/14,November,2014,113,Bridge-Lake Point-Waunona,0,0,,NA,0,0,0,,NA,0,0,0,NA,0,2448
